task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
125	68/1b8f42	1060404	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m14)	COMPLETED	0	2026-08-28 10:00:42.671	9.6s	9.1s	656.8%	1.1 GB	1.6 GB	313.8 MB	105 MB
80	f3/034160	1054610	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (d39)	COMPLETED	0	2026-08-28 10:00:02.991	50.9s	50s	105.5%	3.5 GB	40.3 GB	584.8 MB	2.1 MB
220	1a/328668	1050945	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d4)	COMPLETED	0	2026-08-28 09:59:44.497	1m 17s	1m 17s	102.9%	689.7 MB	3.2 GB	269.2 MB	75.7 MB
82	c0/e5166a	1059273	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (d41)	COMPLETED	0	2026-08-28 10:00:33.855	29.8s	29s	106.4%	2.4 GB	40.2 GB	342.4 MB	2.2 MB
83	e3/7e873b	1062174	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (d41)	COMPLETED	0	2026-08-28 10:00:53.879	11.5s	10.9s	673.6%	1.1 GB	1.6 GB	339.5 MB	143.3 MB
222	4b/e70a66	1056273	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d21)	COMPLETED	0	2026-08-28 10:00:09.930	56.6s	56s	104.0%	556.3 MB	3 GB	211 MB	59.6 MB
85	b0/b8467b	1061809	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (d43)	COMPLETED	0	2026-08-28 10:00:52.314	31.9s	31s	106.5%	3.1 GB	40.2 GB	370.1 MB	2.2 MB
88	e7/3d26b1	1064894	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (d45)	COMPLETED	0	2026-08-28 10:01:05.336	22.9s	22s	108.4%	2.5 GB	40.3 GB	264.7 MB	2.2 MB
86	1f/4c24d8	1068140	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (d42)	COMPLETED	0	2026-08-28 10:01:24.175	11.1s	10.6s	673.6%	1.1 GB	1.7 GB	340.7 MB	130.5 MB
87	16/712acd	1064411	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (d44)	COMPLETED	0	2026-08-28 10:01:03.618	33.9s	34s	106.4%	3.1 GB	40.3 GB	390.1 MB	2.2 MB
225	9d/2ae4f5	1063745	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d22)	COMPLETED	0	2026-08-28 10:01:01.712	43.1s	42s	103.5%	457.5 MB	2.9 GB	171 MB	44.8 MB
94	b3/8c57b2	1070879	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (d44)	COMPLETED	0	2026-08-28 10:01:37.482	12.6s	12.1s	672.9%	1.1 GB	1.7 GB	387.2 MB	145.2 MB
91	65/37ca79	1068926	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (d48)	COMPLETED	0	2026-08-28 10:01:28.205	23.8s	23s	108.2%	3.4 GB	40.2 GB	264.1 MB	2.2 MB
90	f3/97b0ff	1070293	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (d47)	COMPLETED	0	2026-08-28 10:01:35.312	22.8s	22s	106.6%	2.4 GB	40.3 GB	251.8 MB	2.2 MB
227	f0/356519	1065497	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d23)	COMPLETED	0	2026-08-28 10:01:06.512	53.6s	53s	104.3%	551.2 MB	3 GB	202.2 MB	58.5 MB
96	cc/f8ef05	1075167	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (d45)	COMPLETED	0	2026-08-28 10:01:58.097	8.8s	8.3s	660.3%	1.1 GB	1.7 GB	261.7 MB	102.6 MB
97	8f/df8058	1073912	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m3)	COMPLETED	0	2026-08-28 10:01:52.023	16s	15s	112.1%	4.4 GB	40.2 GB	165.5 MB	2 MB
95	a2/937c33	1073380	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m2)	COMPLETED	0	2026-08-28 10:01:50.117	27.9s	27s	106.1%	4.2 GB	40.2 GB	288 MB	2.1 MB
99	1f/af1e7b	1079781	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (d46)	COMPLETED	0	2026-08-28 10:02:17.973	9.3s	8.8s	655.0%	1.1 GB	1.7 GB	276.1 MB	103.6 MB
98	7c/db580c	1078041	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m4)	COMPLETED	0	2026-08-28 10:02:08.033	22.8s	22s	105.9%	3.8 GB	40.2 GB	257.1 MB	2.1 MB
100	d2/ccf2d0	1077279	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m5)	COMPLETED	0	2026-08-28 10:02:06.919	26s	25s	105.7%	3.3 GB	40.2 GB	270.9 MB	2.1 MB
102	5a/0fbf6c	1081071	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (d47)	COMPLETED	0	2026-08-28 10:02:27.271	10.2s	9.6s	619.0%	1.1 GB	1.6 GB	248.8 MB	88.6 MB
229	21/fde5aa	1072329	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d24)	COMPLETED	0	2026-08-28 10:01:44.831	52.6s	52s	101.4%	510.2 MB	3 GB	195.5 MB	52.4 MB
104	75/fac119	1083827	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m1)	COMPLETED	0	2026-08-28 10:02:37.448	8.8s	8s	530.2%	1.1 GB	1.6 GB	149.6 MB	47.1 MB
128	74/02fb1b	1081858	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m16)	COMPLETED	0	2026-08-28 10:02:30.881	15.8s	15.2s	600.8%	1.1 GB	1.7 GB	348.3 MB	119.9 MB
103	a4/4c9da1	1082441	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (d48)	COMPLETED	0	2026-08-28 10:02:32.914	13.9s	13.2s	577.5%	1.1 GB	1.6 GB	261.2 MB	98.9 MB
106	48/ea5753	1086493	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m3)	COMPLETED	0	2026-08-28 10:02:46.670	8.7s	8.1s	555.4%	1.1 GB	1.7 GB	162.7 MB	55.3 MB
108	77/887dbe	1086649	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m5)	COMPLETED	0	2026-08-28 10:02:46.807	13.9s	13.3s	559.5%	1.1 GB	1.6 GB	268 MB	82.5 MB
105	3a/050b5c	1086281	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m2)	COMPLETED	0	2026-08-28 10:02:46.254	14.7s	14s	559.9%	1.1 GB	1.7 GB	285.1 MB	83.5 MB
231	af/34a335	1075827	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d43)	COMPLETED	0	2026-08-28 10:02:00.096	1m 7s	1m 7s	101.9%	351.2 MB	2.8 GB	191.6 MB	29.5 MB
112	90/5029a4	1090323	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m8)	COMPLETED	0	2026-08-28 10:03:01.007	8.5s	7.9s	670.6%	1.1 GB	1.6 GB	191.8 MB	77.5 MB
111	1b/bface1	1088981	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m7)	COMPLETED	0	2026-08-28 10:02:55.391	14.5s	13.8s	655.8%	1.1 GB	1.6 GB	330 MB	126.7 MB
115	79/873c21	1093095	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m10)	COMPLETED	0	2026-08-28 10:03:09.867	8.8s	8.2s	684.7%	1.1 GB	1.6 GB	222.2 MB	83.9 MB
109	28/52f8c6	1092908	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m6)	COMPLETED	0	2026-08-28 10:03:09.537	10s	9.4s	676.5%	1.1 GB	1.6 GB	241.3 MB	83.9 MB
110	70/839046	1090152	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m7)	COMPLETED	0	2026-08-28 10:03:00.717	34.9s	34s	105.9%	3.8 GB	40.2 GB	332.8 MB	2 MB
114	ed/2a74db	1095619	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m8)	COMPLETED	0	2026-08-28 10:03:19.555	17.8s	18s	106.2%	4 GB	40.2 GB	194.6 MB	2.1 MB
117	60/c6dd94	1095281	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m9)	COMPLETED	0	2026-08-28 10:03:18.705	21.8s	22s	108.5%	2.9 GB	40.2 GB	257.3 MB	2 MB
119	6b/274d18	1097584	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m11)	COMPLETED	0	2026-08-28 10:03:35.648	14.8s	15s	110.2%	3.2 GB	40.2 GB	164.2 MB	2.1 MB
116	dd/27efb1	1100379	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m11)	COMPLETED	0	2026-08-28 10:03:50.499	5s	4.5s	608.5%	1.1 GB	1.6 GB	161.3 MB	40.4 MB
233	82/ba4f36	1083855	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d26)	COMPLETED	0	2026-08-28 10:02:37.479	1m 29s	1m 28s	101.1%	634.5 MB	3.1 GB	264.3 MB	66.9 MB
121	31/ac3af5	1101205	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m12)	COMPLETED	0	2026-08-28 10:03:55.511	11.1s	10.6s	667.4%	1.1 GB	1.7 GB	382.1 MB	121.6 MB
146	8f/76c65d	1097951	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m28)	COMPLETED	0	2026-08-28 10:03:37.360	29.8s	29s	106.2%	3.3 GB	40.2 GB	352.8 MB	2.1 MB
120	8c/90f2b1	1098636	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m12)	COMPLETED	0	2026-08-28 10:03:40.510	30.9s	31s	107.5%	3.1 GB	40.2 GB	385 MB	2.1 MB
123	83/141939	1103358	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m13)	COMPLETED	0	2026-08-28 10:04:07.167	9.6s	9s	636.4%	1.1 GB	1.6 GB	325.6 MB	77.8 MB
43	5c/a5ea9b	1102825	PREPARE_GENOME:CLEAN_FASTA (genome)	COMPLETED	0	2026-08-28 10:04:06.222	20.7s	20s	100.1%	1.4 GB	1.4 GB	2.9 GB	2.9 GB
235	ab/a3090a	1092218	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d25)	COMPLETED	0	2026-08-28 10:03:07.369	1m 21s	1m 21s	102.5%	620.6 MB	3.1 GB	275.1 MB	62.9 MB
124	c7/3fca51	1103084	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m14)	COMPLETED	0	2026-08-28 10:04:06.637	26.9s	27s	104.1%	5.2 GB	40.3 GB	316.6 MB	2 MB
122	8b/58a420	1104373	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m13)	COMPLETED	0	2026-08-28 10:04:11.400	28.9s	29s	106.6%	3.6 GB	40.3 GB	328.4 MB	2 MB
127	5a/77daab	1109023	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m15)	COMPLETED	0	2026-08-28 10:04:33.537	9.5s	9s	649.2%	1.1 GB	1.6 GB	318.5 MB	92.1 MB
126	1c/7d5646	1105847	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m15)	COMPLETED	0	2026-08-28 10:04:16.784	26.8s	26s	108.6%	3.4 GB	40.2 GB	321.4 MB	2 MB
131	1b/67cbf5	1110466	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m18)	COMPLETED	0	2026-08-28 10:04:40.271	13.8s	13s	115.8%	2.4 GB	40.2 GB	150 MB	2 MB
137	25/7b5cb4	1111399	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m22)	COMPLETED	0	2026-08-28 10:04:43.570	21.8s	22s	109.0%	3.8 GB	40.3 GB	240.6 MB	2.1 MB
134	1d/aa40ad	1111121	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m20)	COMPLETED	0	2026-08-28 10:04:43.046	26.8s	26s	105.8%	3.7 GB	40.3 GB	288 MB	2.1 MB
130	4e/d73ccf	1113331	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m17)	COMPLETED	0	2026-08-28 10:04:54.104	17.9s	17s	108.7%	3.6 GB	40.2 GB	182.6 MB	2.1 MB
138	14/cd3d37	1114735	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m19)	COMPLETED	0	2026-08-28 10:05:05.413	10.4s	9.8s	629.4%	1.1 GB	1.7 GB	315.6 MB	62.5 MB
135	65/9b7989	1117079	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m18)	COMPLETED	0	2026-08-28 10:05:15.777	5.1s	4.5s	605.8%	1.1 GB	1.7 GB	147.1 MB	42.5 MB
236	02/265ba9	1107276	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d28)	COMPLETED	0	2026-08-28 10:04:26.974	54.4s	54s	105.1%	625.8 MB	3.1 GB	209.5 MB	67 MB
132	b7/8e8726	1115523	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m19)	COMPLETED	0	2026-08-28 10:05:09.895	29.8s	29s	107.0%	3.5 GB	40.2 GB	318.5 MB	2.1 MB
139	a8/813b3a	1116043	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m23)	COMPLETED	0	2026-08-28 10:05:11.964	35.9s	35s	107.5%	3.6 GB	40.2 GB	385.8 MB	2.1 MB
129	44/426a94	1118355	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m16)	COMPLETED	0	2026-08-28 10:05:20.845	29.9s	29s	104.4%	4.7 GB	40.2 GB	351.1 MB	2 MB
239	9e/e73b4c	1108053	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d29)	COMPLETED	0	2026-08-28 10:04:28.781	1m 24s	1m 23s	103.4%	742.9 MB	3.2 GB	298.3 MB	83.9 MB
136	69/d11d8d	1120825	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m21)	COMPLETED	0	2026-08-28 10:05:39.736	22.9s	22s	109.3%	3.8 GB	40.3 GB	252.5 MB	2.1 MB
240	4e/beabe7	1118655	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d31)	COMPLETED	0	2026-08-28 10:05:21.418	46.6s	46s	104.6%	426.1 MB	2.9 GB	181.5 MB	39.3 MB
133	dc/fc452e	1124804	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m17)	COMPLETED	0	2026-08-28 10:06:02.601	5.9s	5.4s	615.5%	1.1 GB	1.6 GB	179.7 MB	43.9 MB
141	2a/2bb63f	1126283	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m20)	COMPLETED	0	2026-08-28 10:06:08.532	9.1s	8.5s	636.4%	1.1 GB	1.7 GB	285.1 MB	73.5 MB
142	c7/3dc735	1121857	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m25)	COMPLETED	0	2026-08-28 10:05:47.833	30.9s	30s	107.2%	4.2 GB	40.2 GB	340.6 MB	2 MB
143	64/7e841a	1122501	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m26)	COMPLETED	0	2026-08-28 10:05:50.764	29.8s	29s	106.1%	4.1 GB	40.2 GB	320.9 MB	2.1 MB
144	c2/433586	1128830	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m21)	COMPLETED	0	2026-08-28 10:06:20.610	8.1s	7.6s	630.1%	1.1 GB	1.6 GB	249.6 MB	62.7 MB
147	70/276312	1130653	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m22)	COMPLETED	0	2026-08-28 10:06:28.728	7.4s	6.8s	622.0%	1.1 GB	1.6 GB	237.7 MB	57.8 MB
145	b5/ce0160	1128330	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m27)	COMPLETED	0	2026-08-28 10:06:18.705	25.8s	25s	106.8%	2.7 GB	40.2 GB	268.7 MB	2.1 MB
148	12/6bec20	1131740	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m23)	COMPLETED	0	2026-08-28 10:06:36.151	13.2s	12.6s	626.6%	1.1 GB	1.6 GB	383 MB	86.9 MB
150	4d/942b1e	1133986	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m25)	COMPLETED	0	2026-08-28 10:06:49.313	14.3s	13.7s	698.3%	1.1 GB	1.6 GB	337.7 MB	142.1 MB
149	50/3eb4cb	1132989	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m24)	COMPLETED	0	2026-08-28 10:06:44.520	21.9s	21.4s	682.2%	1.1 GB	1.7 GB	540.4 MB	180.2 MB
140	4c/a3e2ff	1127964	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m24)	COMPLETED	0	2026-08-28 10:06:17.625	53s	53s	105.0%	4.9 GB	40.3 GB	543.3 MB	2.1 MB
242	78/156823	1123026	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d30)	COMPLETED	0	2026-08-28 10:05:53.131	1m 20s	1m 20s	102.4%	518.1 MB	3 GB	256.3 MB	52.8 MB
151	00/2e2474	1135962	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m26)	COMPLETED	0	2026-08-28 10:07:03.626	13.4s	12.8s	566.8%	1.1 GB	1.7 GB	318 MB	65.2 MB
152	99/3de891	1136602	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m27)	COMPLETED	0	2026-08-28 10:07:06.414	11.7s	11.2s	570.8%	1.1 GB	1.6 GB	265.8 MB	58.7 MB
153	f0/4eb9ee	1137601	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m28)	COMPLETED	0	2026-08-28 10:07:10.630	15.6s	15s	585.2%	1.1 GB	1.7 GB	349.9 MB	95.8 MB
154	c9/d1b539	1139551	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m29)	COMPLETED	0	2026-08-28 10:07:16.997	10.7s	10.2s	573.5%	1.1 GB	1.7 GB	215.2 MB	64.9 MB
156	89/453e8a	1140062	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m30)	COMPLETED	0	2026-08-28 10:07:18.127	13.3s	12.7s	584.1%	1.1 GB	1.7 GB	288.2 MB	84.7 MB
157	dd/328e1c	1142184	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m31)	COMPLETED	0	2026-08-28 10:07:26.274	10s	9.4s	635.0%	1.1 GB	1.7 GB	282.5 MB	77.1 MB
245	99/3861dd	1125878	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d32)	COMPLETED	0	2026-08-28 10:06:08.031	1m 30s	1m 29s	103.0%	749.2 MB	3.2 GB	267.2 MB	84.6 MB
162	93/3e50e5	1143689	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m32)	COMPLETED	0	2026-08-28 10:07:31.385	21s	21s	104.6%	2.8 GB	40.2 GB	231.5 MB	2.1 MB
160	e9/38828d	1142762	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m30)	COMPLETED	0	2026-08-28 10:07:27.745	26.1s	25s	109.3%	3.2 GB	40.2 GB	291.1 MB	2.1 MB
155	94/b36939	1144785	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m29)	COMPLETED	0	2026-08-28 10:07:36.291	20.8s	20s	108.6%	3.5 GB	40.2 GB	218 MB	2.1 MB
158	e7/1ef42e	1147798	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m32)	COMPLETED	0	2026-08-28 10:07:52.357	7.5s	6.9s	629.7%	1.1 GB	1.6 GB	228.6 MB	55.3 MB
159	d0/48b750	1149328	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m33)	COMPLETED	0	2026-08-28 10:07:57.124	9.4s	8.8s	679.1%	1.1 GB	1.7 GB	267.6 MB	120.9 MB
247	66/a83fa2	1138497	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d33)	COMPLETED	0	2026-08-28 10:07:13.398	57.5s	57s	102.4%	458.2 MB	2.9 GB	190 MB	44.9 MB
161	25/1e9786	1148656	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m31)	COMPLETED	0	2026-08-28 10:07:53.877	26.9s	26s	104.5%	4.8 GB	40.3 GB	285.4 MB	2.1 MB
163	c0/1a34c6	1150114	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m33)	COMPLETED	0	2026-08-28 10:07:59.869	22.9s	22s	108.5%	3.5 GB	40.2 GB	270.5 MB	2.1 MB
165	b7/69210b	1154104	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m34)	COMPLETED	0	2026-08-28 10:08:20.756	9.5s	9s	665.4%	1.1 GB	1.6 GB	263.5 MB	75.3 MB
166	2d/b9bd46	1154624	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m35)	COMPLETED	0	2026-08-28 10:08:22.730	8.2s	7.6s	654.8%	1.1 GB	1.6 GB	224.3 MB	53.7 MB
248	fb/4c2374	1145408	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d34)	COMPLETED	0	2026-08-28 10:07:38.208	53s	52s	104.3%	447.9 MB	2.9 GB	194.6 MB	43.6 MB
164	a0/ee402d	1151572	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m34)	COMPLETED	0	2026-08-28 10:08:06.563	24.9s	25s	108.1%	3.1 GB	40.2 GB	266.4 MB	2.1 MB
168	bc/85e819	1156890	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m36)	COMPLETED	0	2026-08-28 10:08:31.418	10.5s	9.9s	650.7%	1.1 GB	1.6 GB	343.6 MB	91.2 MB
167	2f/872d48	1156133	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m35)	COMPLETED	0	2026-08-28 10:08:30.308	21s	20s	108.4%	3.5 GB	40.2 GB	227.2 MB	2.1 MB
169	c1/5dec9c	1156534	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m36)	COMPLETED	0	2026-08-28 10:08:30.891	29.9s	29s	107.1%	3.6 GB	40.2 GB	346.5 MB	2.1 MB
172	ca/13d27e	1161175	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m38)	COMPLETED	0	2026-08-28 10:08:51.328	12.8s	12s	109.6%	2.9 GB	40.3 GB	120.4 MB	2.1 MB
170	41/15bcc9	1159813	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m37)	COMPLETED	0	2026-08-28 10:08:41.927	22.8s	22s	107.5%	2.8 GB	40.3 GB	265.4 MB	2.1 MB
171	f8/f24511	1163420	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m37)	COMPLETED	0	2026-08-28 10:09:04.752	8.8s	8.3s	666.7%	1.1 GB	1.7 GB	262.5 MB	101.7 MB
250	b0/dc34f4	1152592	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (d36)	COMPLETED	0	2026-08-28 10:08:10.925	1m 6s	1m 5s	103.9%	658.6 MB	3.1 GB	235.4 MB	71.6 MB
175	5a/7e60aa	1165240	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m38)	COMPLETED	0	2026-08-28 10:09:13.603	4.2s	3.6s	588.1%	1.1 GB	1.7 GB	117.5 MB	28.9 MB
253	62/a3736c	1156724	NFCORE_SMRNASEQ:MIRNA_QUANT:SEQCLUSTER_COLLAPSE (m4)	COMPLETED	0	2026-08-28 10:08:31.223	54.9s	54s	103.9%	749.4 MB	3.2 GB	209.8 MB	81.8 MB
176	4a/d0d550	1166365	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTP (m39)	COMPLETED	0	2026-08-28 10:09:17.794	9.3s	8.8s	640.8%	1.1 GB	1.6 GB	278.7 MB	83.5 MB
174	f5/8a2f7d	1162385	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m40)	COMPLETED	0	2026-08-28 10:09:00.787	30.9s	30s	104.6%	3.7 GB	40.2 GB	327.1 MB	2.1 MB
173	98/0e9b61	1163091	NFCORE_SMRNASEQ:FASTQ_FASTQC_UMITOOLS_FASTP:FASTQC_RAW (m39)	COMPLETED	0	2026-08-28 10:09:04.154	27.8s	27s	106.3%	3.4 GB	40.3 GB	281.5 MB	2.1 MB
178	58/178e8d	1169372	NFCORE_SMRNASEQ:MIRNA_QUANT:PARSE_MATURE	COMPLETED	0	2026-08-28 10:09:31.643	811ms	244ms	133.9%	3.6 MB	4.6 MB	27.8 MB	24.1 MB
